Country Name,Country Code,Indicator Name,Series Code,1995 [YR1995],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015],2018 [YR2018]
Singapore,SGP,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,1.355845,0.385919,0.340315,0.570659,0.29014,0.268328
Singapore,SGP,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,18.23941,4.612233,10.8869,4.008272,1.973021,2.051318
Singapore,SGP,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,13.56089,12.33757,12.93569,10.91763,10.11134,9.949693
Singapore,SGP,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,5.638872,4.84962,4.44464,5.424702,5.81715,5.807987
Singapore,SGP,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,0,0,0,0,0,0
Singapore,SGP,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,5.558415,7.192492,8.990286,9.401776,9.143744,9.282118
Singapore,SGP,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,0,0,0,0,0,0
Singapore,SGP,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0,0,0,0,0,0
Singapore,SGP,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,0,0,0,0,0,0
Singapore,SGP,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,0,0,0,0,0,0
Singapore,SGP,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,0,0,0,0,0,0
Singapore,SGP,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,2.733167,2.72429,2.419553,2.476931,2.743115,2.557577
Singapore,SGP,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,223.6271,100.8967,86.32186,79.56984,67.64297,62.22653
Singapore,SGP,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,6.27E+08,2.79E+08,1.99E+08,2.40E+08,2.10E+08,1.84E+08
Singapore,SGP,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,6.22E+08,2.77E+08,1.98E+08,2.37E+08,2.08E+08,1.82E+08
Singapore,SGP,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,4778685,1554437,1451704,2897084,1605926,1513013
Singapore,SGP,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,64284900,18577551,46440907,20348925,10920674,11566715
Singapore,SGP,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,47795443,49694352,55180596,55425857,55966298,56103095
Singapore,SGP,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,19874237,19533721,18959775,27539760,32197936,32749359
Singapore,SGP,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,0,0,0,0,0,0
Singapore,SGP,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,19590668,28970545,38350421,47730298,50610640,52338855
Singapore,SGP,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,0,0,0,0,0,0
Singapore,SGP,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,0,0,0,0,0,0
Singapore,SGP,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,0,0,0,0,0,0
Singapore,SGP,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,0,0,0,0,0,0
Singapore,SGP,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,0,0,0,0,0,0
Singapore,SGP,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,9633063,10973133,10321238,12574716,15183149,14421347
Singapore,SGP,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,7.88E+08,4.06E+08,3.68E+08,4.04E+08,3.74E+08,3.51E+08
Singapore,SGP,Net foreign assets (constant 2018 US$),NW.NFA.TO,7.35E+10,2.31E+11,5.14E+11,5.34E+11,6.91E+11,8.32E+11
Singapore,SGP,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,20840.51,57302.36,120596.8,105237.7,124864.2,147485.1
Singapore,SGP,Produced capital (constant 2018 US$),NW.PCA.TO,3.91E+11,5.67E+11,6.67E+11,8.23E+11,1.03E+12,1.16E+12
Singapore,SGP,Produced capital per capita (constant 2018 US$),NW.PCA.PC,111006.7,140729.1,156422.9,162160.8,186617.1,205802.2
Singapore,SGP,Total wealth (constant 2018 US$),NW.TOW.TO,1.38E+12,1.99E+12,2.56E+12,3.30E+12,4.09E+12,4.61E+12
Singapore,SGP,Total wealth per capita (constant 2018 US$),NW.TOW.PC,390555.7,494770.1,600603.4,650039.4,739759.5,817845.8
Slovak Republic,SVK,Human capital (constant 2018 US$),NW.HCA.TO,2.76E+11,3.56E+11,4.39E+11,5.90E+11,6.19E+11,7.11E+11
Slovak Republic,SVK,Human capital per capita (constant 2018 US$),NW.HCA.PC,51429.32,66065.3,81717.9,109418.4,114157,130598.9
Slovak Republic,SVK,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,17408.07,21704.19,25893,37425,40146.56,45556.72
Slovak Republic,SVK,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,26373.87,32774.82,39195.07,48315.2,50561.74,59908.6
Slovak Republic,SVK,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,20448.73,26320.11,32508.6,47760.36,50524.73,56413.38
Slovak Republic,SVK,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,30980.58,39745.19,49209.3,61658.02,63632.31,74185.47
Slovak Republic,SVK,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,3040.662,4615.927,6615.593,10335.36,10378.17,10856.66
Slovak Republic,SVK,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,4606.715,6970.369,10014.24,13342.82,13070.57,14276.87
Slovak Republic,SVK,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,9.33E+10,1.17E+11,1.39E+11,2.02E+11,2.18E+11,2.48E+11
Slovak Republic,SVK,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,1.41E+11,1.77E+11,2.11E+11,2.60E+11,2.74E+11,3.26E+11
Slovak Republic,SVK,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,1.10E+11,1.42E+11,1.75E+11,2.57E+11,2.74E+11,3.07E+11
Slovak Republic,SVK,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,1.66E+11,2.14E+11,2.64E+11,3.32E+11,3.45E+11,4.04E+11
Slovak Republic,SVK,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,1.63E+10,2.49E+10,3.55E+10,5.57E+10,5.63E+10,5.91E+10
Slovak Republic,SVK,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,2.47E+10,3.76E+10,5.38E+10,7.19E+10,7.09E+10,7.78E+10
Slovak Republic,SVK,Natural capital (constant 2018 US$),NW.NCA.TO,3.06E+10,2.60E+10,2.25E+10,2.75E+10,3.02E+10,2.97E+10
Slovak Republic,SVK,Natural capital per capita (constant 2018 US$),NW.NCA.PC,5698.14,4827.513,4186.382,5100.954,5575.319,5456.636
Slovak Republic,SVK,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,2893.87,2241.79,1625.229,1794.266,1757.659,1652.523
Slovak Republic,SVK,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,1723.739,1403.158,963.8383,1201.821,1198.141,1105.835
Slovak Republic,SVK,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,1170.13,838.6314,661.3905,592.4447,559.5181,546.6881
Slovak Republic,SVK,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,0,0,0,0,0,0
Slovak Republic,SVK,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,759.5634,874.3391,901.2773,983.0239,1050.829,1119.608
Slovak Republic,SVK,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,1035.197,789.3123,651.9319,812.6782,981.6323,1008.146
Slovak Republic,SVK,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,83.22444,58.78126,149.9504,210.1715,205.5427,165.153
Slovak Republic,SVK,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0,0,0,0,0,0
Slovak Republic,SVK,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,123.8602,87.3153,170.3913,217.3445,229.0206,183.9002
Slovak Republic,SVK,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,33.35649,11.58199,70.4246,129.1798,66.90695,26.9449
Slovak Republic,SVK,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,34.71789,28.26132,52.55535,57.16623,64.40275,37.57566
Slovak Republic,SVK,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,40.63574,28.53404,20.44095,7.17307,23.47793,18.74716
Slovak Republic,SVK,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,15.15006,18.93795,26.97041,23.82548,74.23296,100.6325
Slovak Republic,SVK,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,885.6494,834.7571,837.5523,1293.641,1556.179,1492.458
Slovak Republic,SVK,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,5574.28,4740.198,4015.99,4883.609,5346.299,5272.735
Slovak Republic,SVK,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,1.55E+10,1.21E+10,8.73E+09,9.67E+09,9.53E+09,9.00E+09
Slovak Republic,SVK,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,9.24E+09,7.56E+09,5.18E+09,6.48E+09,6.50E+09,6.02E+09
Slovak Republic,SVK,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,6.27E+09,4.52E+09,3.55E+09,3.19E+09,3.03E+09,2.98E+09
Slovak Republic,SVK,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,0,0,0,0,0,0
Slovak Republic,SVK,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,4.07E+09,4.71E+09,4.84E+09,5.30E+09,5.70E+09,6.10E+09
Slovak Republic,SVK,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,5.55E+09,4.25E+09,3.50E+09,4.38E+09,5.32E+09,5.49E+09
Slovak Republic,SVK,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,4.46E+08,3.17E+08,8.06E+08,1.13E+09,1.11E+09,9.00E+08
Slovak Republic,SVK,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0,0,0,0,0,0
Slovak Republic,SVK,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,6.64E+08,4.71E+08,9.15E+08,1.17E+09,1.24E+09,1.00E+09
Slovak Republic,SVK,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,1.79E+08,62412112,3.78E+08,6.96E+08,3.63E+08,1.47E+08
Slovak Republic,SVK,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,1.86E+08,1.52E+08,2.82E+08,3.08E+08,3.49E+08,2.05E+08
Slovak Republic,SVK,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,2.18E+08,1.54E+08,1.10E+08,38673088,1.27E+08,1.02E+08
Slovak Republic,SVK,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,81234616,1.02E+08,1.45E+08,1.28E+08,4.03E+08,5.48E+08
Slovak Republic,SVK,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,4.75E+09,4.50E+09,4.50E+09,6.97E+09,8.44E+09,8.13E+09
Slovak Republic,SVK,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,2.99E+10,2.55E+10,2.16E+10,2.63E+10,2.90E+10,2.87E+10
Slovak Republic,SVK,Net foreign assets (constant 2018 US$),NW.NFA.TO,4.01E+09,-8.40E+09,-2.20E+10,-5.40E+10,-6.20E+10,-7.10E+10
Slovak Republic,SVK,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,746.9762,-1550.44,-4055.74,-10050.5,-11411.7,-13076.9
Slovak Republic,SVK,Produced capital (constant 2018 US$),NW.PCA.TO,2.64E+11,2.99E+11,3.26E+11,3.66E+11,4.00E+11,4.23E+11
Slovak Republic,SVK,Produced capital per capita (constant 2018 US$),NW.PCA.PC,49280.89,55574.68,60746.25,67893.58,73771.69,77615.26
Slovak Republic,SVK,Total wealth (constant 2018 US$),NW.TOW.TO,5.75E+11,6.73E+11,7.66E+11,9.29E+11,9.88E+11,1.09E+12
Slovak Republic,SVK,Total wealth per capita (constant 2018 US$),NW.TOW.PC,107155.3,124917.1,142594.8,172362.4,182092.4,200593.9
Slovenia,SVN,Human capital (constant 2018 US$),NW.HCA.TO,2.68E+11,3.01E+11,3.43E+11,3.96E+11,3.49E+11,4.12E+11
Slovenia,SVN,Human capital per capita (constant 2018 US$),NW.HCA.PC,134537,151386,171223.8,193225.6,169332.2,198898.7
Slovenia,SVN,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,54864.69,60553.74,69001.2,76158.53,68672.8,78308.37
Slovenia,SVN,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,63136.35,72276.85,82600.7,97030.59,82441.2,100009.5
Slovenia,SVN,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,62553.08,69012.63,77932.05,84969.4,76951.95,87346.47
Slovenia,SVN,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,71983.88,82373.36,93291.74,108256.2,92380.26,111552.3
Slovenia,SVN,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,7688.396,8458.885,8930.849,8810.867,8279.15,9038.093
Slovenia,SVN,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,8847.535,10096.51,10691.04,11225.58,9939.059,11542.77
Slovenia,SVN,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,1.09E+11,1.20E+11,1.38E+11,1.56E+11,1.42E+11,1.62E+11
Slovenia,SVN,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,1.26E+11,1.44E+11,1.65E+11,1.99E+11,1.70E+11,2.07E+11
Slovenia,SVN,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,1.24E+11,1.37E+11,1.56E+11,1.74E+11,1.59E+11,1.81E+11
Slovenia,SVN,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,1.43E+11,1.64E+11,1.87E+11,2.22E+11,1.91E+11,2.31E+11
Slovenia,SVN,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,1.53E+10,1.68E+10,1.79E+10,1.80E+10,1.71E+10,1.87E+10
Slovenia,SVN,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,1.76E+10,2.01E+10,2.14E+10,2.30E+10,2.05E+10,2.39E+10
Slovenia,SVN,Natural capital (constant 2018 US$),NW.NCA.TO,1.37E+10,1.34E+10,1.60E+10,1.96E+10,2.12E+10,2.18E+10
Slovenia,SVN,Natural capital per capita (constant 2018 US$),NW.NCA.PC,6909.446,6716.22,7975.176,9543.533,10278.14,10505.72
Slovenia,SVN,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,3190.957,3038.501,2689.757,2512.178,2523.49,2432.157
Slovenia,SVN,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,1132.127,973.5693,785.2181,855.3183,819.9816,849.3176
Slovenia,SVN,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,2058.83,2064.931,1904.539,1656.86,1703.508,1582.839
Slovenia,SVN,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,29.01387,7.32676,80.85595,46.42255,0,0.457985
Slovenia,SVN,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,2094.022,2181.459,2382.897,2524.938,2570.609,2761.377
Slovenia,SVN,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,687.8828,620.0393,591.9133,723.5725,1076.556,1322.613
Slovenia,SVN,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,114.513,34.60662,313.488,765.2759,376.693,154.9476
Slovenia,SVN,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0,0,0,0,0,0
Slovenia,SVN,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,114.513,34.60662,313.488,765.2759,376.693,154.9476
Slovenia,SVN,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,110.5431,32.70934,310.8582,762.368,373.9777,150.962
Slovenia,SVN,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,3.161868,1.364437,2.232565,2.51457,2.268907,3.694385
Slovenia,SVN,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,0,0,0,0,0,0
Slovenia,SVN,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,0.808,0.532844,0.397244,0.393306,0.446323,0.291162
Slovenia,SVN,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,793.0579,834.2878,1916.265,2971.146,3730.788,3834.164
Slovenia,SVN,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,6794.933,6681.613,7661.688,8778.257,9901.442,10350.77
Slovenia,SVN,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,6.35E+09,6.04E+09,5.38E+09,5.15E+09,5.21E+09,5.04E+09
Slovenia,SVN,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,2.25E+09,1.94E+09,1.57E+09,1.75E+09,1.69E+09,1.76E+09
Slovenia,SVN,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,4.10E+09,4.11E+09,3.81E+09,3.39E+09,3.52E+09,3.28E+09
Slovenia,SVN,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,57733895,14572376,1.62E+08,95100453,0,949811.5
Slovenia,SVN,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,4.17E+09,4.34E+09,4.77E+09,5.17E+09,5.30E+09,5.73E+09
Slovenia,SVN,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,1.37E+09,1.23E+09,1.18E+09,1.48E+09,2.22E+09,2.74E+09
Slovenia,SVN,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,2.28E+08,68829968,6.27E+08,1.57E+09,7.77E+08,3.21E+08
Slovenia,SVN,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0,0,0,0,0,0
Slovenia,SVN,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,2.28E+08,68829968,6.27E+08,1.57E+09,7.77E+08,3.21E+08
Slovenia,SVN,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,2.20E+08,65056419,6.22E+08,1.56E+09,7.72E+08,3.13E+08
Slovenia,SVN,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,6291713,2713762,4466187,5151305,4681960,7661763
Slovenia,SVN,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,0,0,0,0,0,0
Slovenia,SVN,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,1607817,1059787,794677.1,805719.1,921001.8,603839.3
Slovenia,SVN,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,1.58E+09,1.66E+09,3.83E+09,6.09E+09,7.70E+09,7.95E+09
Slovenia,SVN,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,1.35E+10,1.33E+10,1.53E+10,1.80E+10,2.04E+10,2.15E+10
Slovenia,SVN,Net foreign assets (constant 2018 US$),NW.NFA.TO,5.84E+08,-4.30E+09,-4.50E+09,-2.10E+10,-1.50E+10,-1.00E+10
Slovenia,SVN,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,293.716,-2140.08,-2262.03,-10045.4,-7179.73,-4850.14
Slovenia,SVN,Produced capital (constant 2018 US$),NW.PCA.TO,1.71E+11,1.98E+11,2.26E+11,2.55E+11,2.58E+11,2.62E+11
Slovenia,SVN,Produced capital per capita (constant 2018 US$),NW.PCA.PC,85940.17,99584.82,113142.8,124659.1,125182.4,126532.3
Slovenia,SVN,Total wealth (constant 2018 US$),NW.TOW.TO,4.53E+11,5.08E+11,5.80E+11,6.50E+11,6.14E+11,6.87E+11
Slovenia,SVN,Total wealth per capita (constant 2018 US$),NW.TOW.PC,227680.3,255546.9,290079.7,317382.8,297613,331086.6
Solomon Islands,SLB,Human capital (constant 2018 US$),NW.HCA.TO,7.16E+09,6.23E+09,6.33E+09,7.91E+09,1.09E+10,1.20E+10
Solomon Islands,SLB,Human capital per capita (constant 2018 US$),NW.HCA.PC,19934.1,15101.98,13475.85,14986.74,18034.94,18434.11
Solomon Islands,SLB,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,6136.229,4738.302,4474.285,5104.79,6133.643,6306.049
Solomon Islands,SLB,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,6626.409,5165.221,4723.282,5259.247,6434.587,6665.026
Solomon Islands,SLB,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,9584.242,7225.484,6555.514,7381.697,8801.548,8961.974
Solomon Islands,SLB,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,10349.86,7876.498,6920.333,7605.047,9233.391,9472.141
Solomon Islands,SLB,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,3448.013,2487.182,2081.229,2276.907,2667.905,2655.924
Solomon Islands,SLB,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,3723.451,2711.277,2197.051,2345.8,2798.805,2807.115
Solomon Islands,SLB,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,2.20E+09,1.96E+09,2.10E+09,2.69E+09,3.70E+09,4.12E+09
Solomon Islands,SLB,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,2.38E+09,2.13E+09,2.22E+09,2.78E+09,3.88E+09,4.35E+09
Solomon Islands,SLB,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,3.44E+09,2.98E+09,3.08E+09,3.90E+09,5.31E+09,5.85E+09
Solomon Islands,SLB,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,3.72E+09,3.25E+09,3.25E+09,4.01E+09,5.57E+09,6.18E+09
Solomon Islands,SLB,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,1.24E+09,1.03E+09,9.78E+08,1.20E+09,1.61E+09,1.73E+09
Solomon Islands,SLB,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,1.34E+09,1.12E+09,1.03E+09,1.24E+09,1.69E+09,1.83E+09
Solomon Islands,SLB,Natural capital (constant 2018 US$),NW.NCA.TO,5.32E+09,5.90E+09,7.10E+09,1.06E+10,1.14E+10,1.23E+10
Solomon Islands,SLB,Natural capital per capita (constant 2018 US$),NW.NCA.PC,14804.18,14286.54,15118.42,20074.09,18853.58,18832.03
Solomon Islands,SLB,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,3632.27,4480.858,4882.12,5089.502,3381.326,2851.876
Solomon Islands,SLB,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,3462.185,4385.942,4765.834,4950.728,3285.776,2765.277
Solomon Islands,SLB,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,170.0853,94.91568,116.2857,138.7748,95.54954,86.59891
Solomon Islands,SLB,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,0,0,609.2016,615.7993,980.5407,661.3467
Solomon Islands,SLB,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,7138.906,6154.805,5425.631,4845.99,4301.581,4024.805
Solomon Islands,SLB,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,3332,2928.271,3479.808,8644.827,9180.989,9922.41
Solomon Islands,SLB,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,0,0,0,0,0,0
Solomon Islands,SLB,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,211.6315,174.7315,145.0768,121.7057,128.3246,130.6342
Solomon Islands,SLB,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,5.371085,107.6222,13.10646,50.89931,142.0114,585.817
Solomon Islands,SLB,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0,0,0,0,0,0
Solomon Islands,SLB,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,0,0,0,0,0,0
Solomon Islands,SLB,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,5.371085,107.6222,13.10646,50.89931,142.0114,585.817
Solomon Islands,SLB,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,0,0,0,0,0,0
Solomon Islands,SLB,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,484.0033,440.2515,563.481,705.3677,738.8117,655.1388
Solomon Islands,SLB,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,14798.81,14178.92,15105.32,20023.19,18711.57,18246.21
Solomon Islands,SLB,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,1.31E+09,1.85E+09,2.29E+09,2.69E+09,2.04E+09,1.86E+09
Solomon Islands,SLB,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,1.24E+09,1.81E+09,2.24E+09,2.61E+09,1.98E+09,1.81E+09
Solomon Islands,SLB,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,61108421,39167905,54644733,73253827,57627649,56536791
Solomon Islands,SLB,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,0,0,2.86E+08,3.25E+08,5.91E+08,4.32E+08
